UUID,Template,Street,City,State,Zip,OutputStreet,OutputCity,OutputState,OutputZip,Lon,Lat,Header,SL,SL2,County,RFD_ID,FS,WZ,PWF_DistanceInFeet,YrBuilt,LivingArea,Baths,HalfBaths,HalfBaths,InputStreet,InputCity,InputState,InputZip,NumCandidates,NumCloseCandidates,GoodCandidate
5836113a9b30b,RMIatTXwithRMS,18411 Rogers pike,San Antonio,TX,78258,18411 ROGERS PIKE,SAN ANTONIO,TX,78258,-98.540433,29.612394,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,120.0,120.0,Bexar,RM480292317,1.68,OUT,2192,2000,3097,4,1,1,,,,,,,
58361111ba240,RMIatTXwithRMS,5207 Pinewood Springs Dr,houston,TX,77066,5207 PINEWOOD SPRINGS DR,HOUSTON,TX,77066,-95.497126,29.971778,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,37,31,Harris,RM482010090,1.32,OUT,26723,1977,2692,3,1,1,,,,,,,
58360fc91e108,RMIatTXwithRMS,15110 SUMMER SUNSET DR,humble,TX,77396,15110 SUMMER SUNSET DR,HUMBLE,TX,77396,-95.212665,29.940147,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,22.8,16.3,Harris,RM482010180,3.08,OUT,927,2007,1565,2,,,,,,,,,
58360f20b1e01,RMIatTXwithRMS,2955 Cato Blvd,San Antonio,TX,78223,2955 CATO BLVD,SAN ANTONIO,TX,78223,-98.443248,29.356747,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,120,113,Bexar,RM480292317,1.46,OUT,8441,1976,1161,2,,,,,,,,,
58360cfe95353,RMIatTXwithRMS,599 Bella Vista Cir,KYLE,TX,78640,599 BELLA VISTA CIR,KYLE,TX,78640,-97.911717,30.022097,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,120.0,120,Hays,RM482091435,3.92,OUT,916,2002,3300,,,,,,,,,,
58360c629f518,RMIatTXwithRMS,2840 EDEN DR,CEDAR HILL,TX,75104,2840 EDEN DR,CEDAR HILL,TX,75104,-97.008577,32.566627,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,120.0,120.0,Dallas,RM481135020,0.57,OUT,4179,1999,2517,3,1,1,,,,,,,
58360b5376ad6,RMIatTXwithRMS,10107 ORCHID SPRINGS LN,HOUSTON,TX,77044,10107 ORCHID SPRING LN,HOUSTON,TX,77044,-95.190628,29.868909,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,18,11.6,Harris,RM482012872,2.64,,0,,,,,,,,,,,,
58360b2d5c946,RMIatTXwithRMS,58 Evanston St #1/4,Houston,TX,77396,58 EVANSTON ST,HOUSTON,TX,77015,-95.178433,29.805083,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,14.5,8,Harris,RM482010471,0.94,OUT,5818,1982,1498,3,1,1,,,,,,,
58360aedf28aa,RMIatTXwithRMS,1206 Berkeley Lake Ln,Houston,TX,77062,1206 BERKELEY LAKE LN,HOUSTON,TX,77062,-95.142323,29.583664,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,7.7,7.7,Harris,RM482010310,1.26,OUT,5354,1988,1642,3,1,1,,,,,,,
58360a563388d,RMIatTXwithRMS,7415 Songwind,Spring,TX,77379,7415 SONGWIND LN,SPRING,TX,77379,-95.538015,30.037831,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,42,36,Harris,RM482010410,0.34,OUT,3140,1982,2166,3,1,1,,,,,,,
58360867d4cbc,RMIatTXwithRMS,1966 chart drive,Crosby,TX,77532,1966 CHART DR,CROSBY,TX,77532,-95.104629,29.919756,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,18.2,12.4,Harris,RM482010130,2.75,OUT,141,1972,5881,6,2,2,,,,,,,
583607aba997a,RMIatTXwithRMS,12438 hazyglen,houston,TX,77082,12438 HAZYGLEN DR,HOUSTON,TX,77082,-95.601816,29.726711,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,36,33,Harris,RM482010310,1.61,OUT,16089,1996,3332,4,1,1,,,,,,,
5836070db502c,RMIatTXwithRMS,171 Chisolm Trl,Del Rio,TX,78840,171 CHISOLM TRL,DEL RIO,TX,78840,-100.905203,29.427625,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,120.0,120.0,Val Verde,RM484652683,2.71,OUT,1158,2009,2351,1,,,,,,,,,
5836065d5d676,RMIatTXwithRMS,2004 Harbour Cir,League City,TX,77573,2004 HARBOUR CIR,LEAGUE CITY,TX,77573,-95.046775,29.53101,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,2.1,2.1,Galveston,RM481671340,1.23,,7131,1990,2484,3,1,1,,,,,,,
5836064cec9dd,RMIatTXwithRMS,8135 ivan reid,houston,TX,77040,8135 IVAN REID DR,HOUSTON,TX,77040,-95.529008,29.891273,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,36,30,Harris,RM482010140,1.04,OUT,24187,1976,2065,3,1,1,,,,,,,
58360540cd291,RMIatTXwithRMS,3326 PLYMOUTH POINTE,MISSOURI CITY,TX,77459,3326 PLYMOUTH POINTE LN,MISSOURI CITY,TX,77459,-95.55748,29.552643,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,33,33,Fort Bend,RM481570360,2.49,OUT,8953,1999,1638,2,,,,,,,,,
583602ce5e2f5,RMIatTXwithRMS,7831 Crescent Village Lane,Richmond,TX,77407,7831 CRESCENT VILLAGE LN,RICHMOND,TX,77407,-95.692587,29.691354,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,42,38,Fort Bend,RM481570350,2.18,OUT,2668,2007,2463,2,,,,,,,,,
5836025660c32,RMIatTXwithRMS,17503 Sandy Cliffs Dr,Houston,TX,77090,17503 SANDY CLIFFS DR,HOUSTON,TX,77090,-95.467715,30.015424,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,38,31,Harris,RM482010610,1.25,OUT,14182,1984,2927,2,,,,,,,,,
583601d514d4a,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,27008 Wichita Ct,Magnolia,TX,77355,0,0,False
583600e7c7776,RMIatTXwithRMS,15551 Jimenez,San Benito,TX,78586,15551 JIMENEZ RD,SAN BENITO,TX,78586,-97.774279,26.089304,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,29,26,Cameron,RM480610860,6.51,,1404,,,,,,,,,,,,
5835ffec39a13,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,27008 Wichita Ct,Magnolia,TX,77355,0,0,False
5835ffc09b139,RMIatTXwithRMS,3807 arrowwood bend,san antonio,TX,78261,3807 ARROWWOOD BND,SAN ANTONIO,TX,78261,-98.421163,29.668824,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,120.0,120.0,Bexar,RM480293991,1.83,OUT,1642,2007,1945,2,,,,,,,,,
5835ffafb0976,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,27008 Wichita Ct.,Magnolia,TX,77355,0,0,False
5835ff7257d7d,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,27008 Wichita Ct.,Magnolia,TX,77355,0,0,False
5835ff5ec958c,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,27008 Wichita Ct.,Magnolia,TX,77355,0,0,False
5835fecc7dac6,RMIatTXwithRMS,5233 Magnolia,Pearland,TX,77584,5233 MAGNOLIA ST,PEARLAND,TX,77584,-95.301741,29.545658,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,17,17,Brazoria,RM480390530,1.04,,3754,,,,,,,,,,,,
5835fe00b8fb2,RMIatTXwithRMS,110 Franklin St,Clute,TX,77531,110 FRANKLIN ST,CLUTE,TX,77531,-95.405586,29.03599,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,9.5,9.5,Brazoria,RM480390330,1.72,,1852,,,,,,,,,,,,
5835fdd405193,RMIatTXwithRMS,773 mesa dr,del valle,TX,78617,773 MESA DR,DEL VALLE,TX,78617,-97.560842,30.120916,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,120.0,113,Bastrop,RM480212360,6.27,OUT,354,1976,1056,,,,,,,,,,
5835fc8bdbf4b,RMIatTXwithRMS,14423 castlemaine ct.,sugar land,TX,77498,14423 CASTLEMAINE CT,SUGAR LAND,TX,77498,-95.677755,29.606532,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,40,38,Fort Bend,RM481570260,3.38,OUT,977,2004,2925,3,,,,,,,,,
5835fb8c57ef2,RMIatTXwithRMS,4620 HOLLY ST,Bellaire,TX,77401,4620 HOLLY ST,BELLAIRE,TX,77401,-95.457579,29.69337,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,28,23.8,Harris,RM482010070,1.50,OUT,15654,1950,1936,2,,,,,,,,,
5835fb3049aa0,RMIatTXwithRMS,1406 mesquite,Baytown,TX,77521,1406 MESQUITE ST,BAYTOWN,TX,77521,-94.949259,29.769702,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,6.5,4.6,Harris,RM482010050,1.94,OUT,9140,1970,1504,2,1,1,,,,,,,
5835f878b7f61,RMIatTXwithRMS,2029 Willow Wisp,Seabrook,TX,77586,2029 WILLOW WISP DR,SEABROOK,TX,77586,-95.031243,29.563788,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,0.96,0.96,Harris,RM482010640,1.67,OUT,6017,1960,2156,2,,,,,,,,,
5835f83231d24,RMIatTXwithRMS,4122 ROYAL PLANTATION,MISSOURI CITY,TX,77459,4122 ROYAL PLANTATION LN,MISSOURI CITY,TX,77459,-95.570013,29.578099,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,34,33,Fort Bend,RM481570360,0.73,OUT,16579,2000,3348,2,,,,,,,,,
5835f815e1792,RMIatTXwithRMS,7607 WILMERDEAN,houston,TX,77061,7607 WILMERDEAN ST,HOUSTON,TX,77061,-95.282856,29.663511,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,16.3,13.9,Harris,RM482010310,1.28,OUT,17413,1957,1716,2,,,,,,,,,
5835f784a575f,RMIatTXwithRMS,1406 Sunclair Park Ln,Sugar Land,TX,77479,1406 SUNCLAIR PARK LN,SUGAR LAND,TX,77479,-95.692947,29.581352,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,41,40,Fort Bend,RM481570260,2.58,OUT,1397,1999,3582,2,,,,,,,,,
5835f6a6aa736,RMIatTXwithRMS,3250 Hubert Dr.,Brownsville,TX,78526,3250 HUBERT DR,BROWNSVILLE,TX,78526,-97.478922,25.958767,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,14.2,10.8,Cameron,RM480610800,2.43,,2534,2005,1967,,,,,,,,,,
5835f66c48c31,RMIatTXwithRMS,2335 SUMMIT MEADOW DR,MISSOURI CITY,TX,77489,2335 SUMMIT MEADOW DR,MISSOURI CITY,TX,77489,-95.508065,29.59457,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,30,29,Fort Bend,RM481570410,2.18,OUT,1101,2005,2105,2,,,,,,,,,
5835f5630c292,RMIatTXwithRMS,4139 Young Street,Pasadena,TX,77504,4139 YOUNG ST,PASADENA,TX,77504,-95.192334,29.648147,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,10.7,9.1,Harris,RM482010570,1.87,OUT,8612,1973,1470,3,1,1,,,,,,,
5835f460c7b0e,RMIatTXwithRMS,3515 CREOLE BAY LN,ROSENBERG,TX,77471,3515 CREOLE BAY LN,ROSENBERG,TX,77471,-95.791792,29.545697,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,47,43,Fort Bend,RM481570110,1.74,OUT,1935,2015,2129,2,,,,,,,,,
5835f360ba07b,RMIatTXwithRMS,2216 Pleasant Hill Dr,Friendswood,TX,77546,2216 PLEASANT HILL DR,FRIENDSWOOD,TX,77546,-95.189644,29.487517,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,11.2,11.2,Galveston,RM481671250,2.80,,1496,,,,,,,,,,,,
5835f2a987a9e,RMIatTXwithRMS,18019 Redbud Terrace Ln,Cypress,TX,77433,18019 REDBUD TERRACE LN,CYPRESS,TX,77433,-95.684796,29.887554,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,44,39,Harris,RM482010310,0.95,OUT,18958,2005,2181,2,,,,,,,,,
5835f1ea541dc,RMIatTXwithRMS,5006 Homewood Ln,Baytown,TX,77521,5006 HOMEWOOD LN,BAYTOWN,TX,77521,-95.001956,29.769773,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,6.3,2.4,Harris,RM482010050,1.93,OUT,6250,1962,2061,2,,,,,,,,,
5835eeb802bb2,RMIatTXwithRMS,605 S MOOREFIELD RD,MISSION,TX,78572,605 S MOOREFIELD RD,MISSION,TX,78572,-98.359087,26.205911,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,58,58,Hidalgo,RM482150120,2.68,OUT,832,2013,1197,1,,,,,,,,,
5835edc76d30a,RMIatTXwithRMS,26503 WOODEN HOLLOW LN,KATY,TX,77494,26503 WOODED HOLLOW LN,KATY,TX,77494,-95.83772,29.765755,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,51,47,Fort Bend,RM481570040,2.63,OUT,2701,2013,3517,3,,,,,,,,,
5835edb151da6,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,26503 WOODEN HALLOW LN,KATY,TX,77494,0,0,False
5835ecb777778,RMIatTXwithRMS,4415 Mossygate Dr,Spring,TX,77373,4415 MOSSYGATE DR,SPRING,TX,77373,-95.368936,30.051686,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,35,29,Harris,RM482010730,1.37,OUT,4784,1979,1350,2,,,,,,,,,
5835eba1ed6d9,RMIatTXwithRMS,10822 SAGEWILLOW LN,HOUSTON,TX,77089,10822 SAGEWILLOW LN,HOUSTON,TX,77089,-95.229484,29.593485,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,13,13,Harris,RM482010310,0.69,OUT,7790,1966,2229,2,,,,,,,,,
5835e80f5cb57,RMIatTXwithRMS,2206 Fenton Rock Ln,Katy,TX,77494,2206 FENTON ROCK LN,KATY,TX,77494,-95.825188,29.748462,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,50,46,Fort Bend,RM481570220,2.19,OUT,9312,2008,2305,2,,,,,,,,,
5835e62507a83,RMIatTXwithRMS,8931 Bunny Run Dr.,Houston,TX,77088,8931 BUNNY RUN DR,HOUSTON,TX,77088,-95.41844,29.888966,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,30,23.5,Harris,RM482010310,2.17,OUT,39554,1973,1405,2,,,,,,,,,
5835e5a648fa0,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,10310 Makies Run,Cypress,TX,77433,0,0,False
5835e57cc110b,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,10310 Mackies Run Ln,Cypress,TX,77433,0,0,False
5835e54dbd402,RMIatTXwithRMS,,,,,,,,,,,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,,,,,,,,,,,,,10310 Makies Run Ln,Cypress,TX,77433,0,0,False
5835e45252670,RMIatTXwithRMS,2531 Sandvalley Way,League City,TX,77573,2531 SANDVALLEY WAY,LEAGUE CITY,TX,77573,-95.126565,29.468936,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,8.4,8.4,Galveston,RM481671340,1.95,,771,2006,2142,2,,,,,,,,,
